title,url,matching_questions,emb_file,graph_file,change_1d,change_3d,change_5d
Jesse Watters: Pam Bondi's a winner because the deep state sounds awfully nervous,https://www.youtube.com/watch?v=nm8rkV3_xh0,Pam Bondi confirmed as Attorney General?,data/emb_0587.pt,data/graph_0587.pt,0,1,1
Trump taps Scott Bessent for Treasury Secretary,https://www.youtube.com/watch?v=nY05VNF5rRU,Will Trump nominate Scott Bessent for Treasury Secretary?,data/emb_0590.pt,data/graph_0590.pt,1,1,1
"One Gaetz closes, another opens: Trump nominates Bondi for attorney general",https://www.youtube.com/watch?v=7rdplVvDSnQ,Will Matt Gaetz be Trump's Attorney General?,data/emb_0591.pt,data/graph_0591.pt,0,0,0
Was the Matt Gaetz pick 'strategic' by Trump?,https://www.youtube.com/watch?v=tWHt8Dmvmpk,Will Matt Gaetz be Trump's Attorney General?,data/emb_0592.pt,data/graph_0592.pt,0,0,0
Trump watches SpaceX launch with Elon Musk,https://www.youtube.com/watch?v=2KGeOuD8TfQ,Will Elon Musk be a member of the Trump administration?,data/emb_0593.pt,data/graph_0593.pt,1,1,1
Trump wants Dr. Oz  to be CMS administrator,https://www.youtube.com/watch?v=ARNtSSTlvdg,Trump nominates Elon Musk to Cabinet?,data/emb_0594.pt,data/graph_0594.pt,1,0,0
'This is crazy': Cotton calls for probe of Democrat ballot scandal,https://www.youtube.com/watch?v=aw8kt_D7ne4,"Will Trump say ""recess appointment"" in his next speech?",data/emb_0595.pt,data/graph_0595.pt,1,1,0
Democrats admit to counting disqualified ballots: 'Violation of the Constitution',https://www.youtube.com/watch?v=elx2ZK3qRVo,State wide recount in Presidential Election?,data/emb_0596.pt,data/graph_0596.pt,0,0,0
Trump Treasury secretary race becoming a 'knife fight',https://www.youtube.com/watch?v=uK97KtWqT54,Will Brian Blase be Trump's HHS Secretary?,data/emb_0597.pt,data/graph_0597.pt,0,0,0
Karl Rove: This is cynical from Matt Gaetz,https://www.youtube.com/watch?v=n-qJvqQBef4,Will Mike Davis be Trump's Attorney General?,data/emb_0598.pt,data/graph_0598.pt,0,0,0
Karl Rove: This is cynical from Matt Gaetz,https://www.youtube.com/watch?v=n-qJvqQBef4,Will Mike Lee be Trump's Attorney General?,data/emb_0598.pt,data/graph_0598.pt,0,0,0
Lisa Boothe: Americans want disruption,https://www.youtube.com/watch?v=7RgrAZFjUag,Will Trump formally nominate RFK Jr. to the cabinet?,data/emb_0600.pt,data/graph_0600.pt,0,0,0
'SCARY': Doctor issues chilling warning over US health system,https://www.youtube.com/watch?v=WS8vH-iAg_k,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",data/emb_0601.pt,data/graph_0601.pt,0,1,0
'SCARY': Doctor issues chilling warning over US health system,https://www.youtube.com/watch?v=WS8vH-iAg_k,RFK Jr. confirmed as Health & Human Services Secretary?,data/emb_0601.pt,data/graph_0601.pt,1,1,1
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Scott Bessent for Treasury Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Doug Burgum for Energy Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Mark Menezes for Energy Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Dan Brouillette for Energy Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Brian Blase be Trump's HHS Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Trump wins and picks Dimon for Treasury Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Robert Lighthizer for Treasury Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,1,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Paul Mango be Trump's HHS Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,1,1
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Ben Carson be Trump's HHS Secretary?,data/emb_0603.pt,data/graph_0603.pt,1,1,1
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Bobby Jindal be Trump's HHS Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,1,1
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Howard Lutnick for Treasury Secretary?,data/emb_0603.pt,data/graph_0603.pt,1,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Tim Scott for HUD Secretary?,data/emb_0603.pt,data/graph_0603.pt,1,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Paul Dabbar for Energy Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will RFK Jr. be Trump's HHS Secretary?,data/emb_0603.pt,data/graph_0603.pt,1,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Trump nominates Elon Musk to Cabinet?,data/emb_0603.pt,data/graph_0603.pt,1,1,1
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Trump nominate Robert Lighthizer for Commerce Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
Trump selects Chris Wright as Energy secretary,https://www.youtube.com/watch?v=JuCvnvl2mVA,Will Joe Grogan be Trump's HHS Secretary?,data/emb_0603.pt,data/graph_0603.pt,0,0,0
RFK Jr. receives unexpected praise from Dem governor: 'Make America healthy again',https://www.youtube.com/watch?v=0cr_hc3KDa0,Will RFK be a member of the Trump administration?,data/emb_0620.pt,data/graph_0620.pt,0,0,0
RFK Jr. receives unexpected praise from Dem governor: 'Make America healthy again',https://www.youtube.com/watch?v=0cr_hc3KDa0,Will Trump nominate RFK for FDA Commissioner?,data/emb_0620.pt,data/graph_0620.pt,0,0,1
RFK Jr. receives unexpected praise from Dem governor: 'Make America healthy again',https://www.youtube.com/watch?v=0cr_hc3KDa0,Will Trump formally nominate RFK Jr. to the cabinet?,data/emb_0620.pt,data/graph_0620.pt,1,1,1
RFK Jr. receives unexpected praise from Dem governor: 'Make America healthy again',https://www.youtube.com/watch?v=0cr_hc3KDa0,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",data/emb_0620.pt,data/graph_0620.pt,0,0,0
RFK Jr. receives unexpected praise from Dem governor: 'Make America healthy again',https://www.youtube.com/watch?v=0cr_hc3KDa0,Will RFK Jr. be Trump's HHS Secretary?,data/emb_0620.pt,data/graph_0620.pt,0,0,0
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,Will Trump formally nominate RFK Jr. to the cabinet?,data/emb_0625.pt,data/graph_0625.pt,1,1,1
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,Will RFK Jr. be Trump's HHS Secretary?,data/emb_0625.pt,data/graph_0625.pt,0,0,0
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,Will RFK be a member of the Trump administration?,data/emb_0625.pt,data/graph_0625.pt,0,0,0
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,Will Trump nominate RFK for FDA Commissioner?,data/emb_0625.pt,data/graph_0625.pt,0,0,1
Hosts react to RFK Jr. nomination: Cannot wait for his confirmation hearing,https://www.youtube.com/watch?v=_hIXzFy5dWw,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",data/emb_0625.pt,data/graph_0625.pt,0,0,0
Laura: This is a ticking-time bomb,https://www.youtube.com/watch?v=Fy7jkd5_LtM,Will RFK Jr. be Trump's HHS Secretary?,data/emb_0630.pt,data/graph_0630.pt,0,0,0
Laura: This is a ticking-time bomb,https://www.youtube.com/watch?v=Fy7jkd5_LtM,Will Trump nominate RFK for FDA Commissioner?,data/emb_0630.pt,data/graph_0630.pt,0,0,1
Laura: This is a ticking-time bomb,https://www.youtube.com/watch?v=Fy7jkd5_LtM,Will RFK be a member of the Trump administration?,data/emb_0630.pt,data/graph_0630.pt,0,0,0
Laura: This is a ticking-time bomb,https://www.youtube.com/watch?v=Fy7jkd5_LtM,Will Trump formally nominate RFK Jr. to the cabinet?,data/emb_0630.pt,data/graph_0630.pt,1,1,1
Trump's Cabinet picks make Dems see red,https://www.youtube.com/watch?v=z1LcwoGDdqk,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",data/emb_0634.pt,data/graph_0634.pt,0,0,0
"Fox News Highlights - Nov. 14, 2024",https://www.youtube.com/watch?v=-6bqg-dsDI4,Will RFK be a member of the Trump administration?,data/emb_0635.pt,data/graph_0635.pt,0,0,0
"Fox News Highlights - Nov. 14, 2024",https://www.youtube.com/watch?v=-6bqg-dsDI4,Will RFK Jr. be Trump's HHS Secretary?,data/emb_0635.pt,data/graph_0635.pt,0,0,0
"Fox News Highlights - Nov. 14, 2024",https://www.youtube.com/watch?v=-6bqg-dsDI4,Will Trump formally nominate RFK Jr. to the cabinet?,data/emb_0635.pt,data/graph_0635.pt,1,1,1
"Fox News Highlights - Nov. 14, 2024",https://www.youtube.com/watch?v=-6bqg-dsDI4,Will Trump nominate RFK for FDA Commissioner?,data/emb_0635.pt,data/graph_0635.pt,0,0,1
"Americans made it clear they are sick and tired of the status quo, Trump transition spokeswoman says",https://www.youtube.com/watch?v=3s4PsI1ohn8,Will Matt Gaetz be Trump's Attorney General?,data/emb_0639.pt,data/graph_0639.pt,1,0,0
"Americans made it clear they are sick and tired of the status quo, Trump transition spokeswoman says",https://www.youtube.com/watch?v=3s4PsI1ohn8,Matt Gaetz confirmed as Attorney General?,data/emb_0639.pt,data/graph_0639.pt,1,0,1
"Americans made it clear they are sick and tired of the status quo, Trump transition spokeswoman says",https://www.youtube.com/watch?v=3s4PsI1ohn8,Will Ken Paxton be Trump's Attorney General?,data/emb_0639.pt,data/graph_0639.pt,1,1,1
Jesse Watters: It's time to make America healthy again!,https://www.youtube.com/watch?v=JgP6lyLaW5s,Will RFK Jr. be Trump's HHS Secretary?,data/emb_0642.pt,data/graph_0642.pt,0,0,0
Jesse Watters: It's time to make America healthy again!,https://www.youtube.com/watch?v=JgP6lyLaW5s,Will Trump formally nominate RFK Jr. to the cabinet?,data/emb_0642.pt,data/graph_0642.pt,1,1,1
Alina Habba: Trump has a lot to fix and we need to do it quickly,https://www.youtube.com/watch?v=TYNc8jej_RI,Will Tulsi Gabbard  be a member of the Trump administration?,data/emb_0644.pt,data/graph_0644.pt,1,1,0
Alina Habba: Trump has a lot to fix and we need to do it quickly,https://www.youtube.com/watch?v=TYNc8jej_RI,Will Matt Gaetz be Trump's Attorney General?,data/emb_0644.pt,data/graph_0644.pt,1,0,0
Alina Habba: Trump has a lot to fix and we need to do it quickly,https://www.youtube.com/watch?v=TYNc8jej_RI,Matt Gaetz confirmed as Attorney General?,data/emb_0644.pt,data/graph_0644.pt,1,0,1
"'The Five' reacts to Trump choosing RFK, Jr to be HHS secretary",https://www.youtube.com/watch?v=_tHMpIb4-FI,Trump nominates RFK Jr. to Cabinet?,data/emb_0647.pt,data/graph_0647.pt,1,1,1
"'The Five' reacts to Trump choosing RFK, Jr to be HHS secretary",https://www.youtube.com/watch?v=_tHMpIb4-FI,Will RFK be a member of the Trump administration?,data/emb_0647.pt,data/graph_0647.pt,1,1,1
"Trump picks RFK, Jr. as Health and Human Services secretary",https://www.youtube.com/watch?v=Bk3X2W7VFqs,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",data/emb_0649.pt,data/graph_0649.pt,0,0,0
"Trump picks RFK, Jr. as Health and Human Services secretary",https://www.youtube.com/watch?v=Bk3X2W7VFqs,Trump nominates RFK Jr. to Cabinet?,data/emb_0649.pt,data/graph_0649.pt,1,1,1
"Trump picks RFK, Jr. as Health and Human Services secretary",https://www.youtube.com/watch?v=Bk3X2W7VFqs,Will Trump nominate RFK Jr. for HHS Secretary?,data/emb_0649.pt,data/graph_0649.pt,1,1,1
The 'bigger story' surrounding Matt Gaetz's controversial nomination,https://www.youtube.com/watch?v=aeL2BoFjFG8,Matt Gaetz confirmed as Attorney General?,data/emb_0652.pt,data/graph_0652.pt,0,0,0
Trump reveals new details about Biden White House meeting: 'Very gracious',https://www.youtube.com/watch?v=yNqnOqnHNjk,Will Joe Biden attend presidential inauguration?,data/emb_0653.pt,data/graph_0653.pt,0,0,0
Trump's pick of Matt Gaetz for attorney general sends shockwaves in DC,https://www.youtube.com/watch?v=CRk_MnybM8Y,Will Trump nominate Mike Davis for Attorney General?,data/emb_0654.pt,data/graph_0654.pt,0,0,0
Gutfeld: The left is melting down,https://www.youtube.com/watch?v=e7JCEi_AO7Q,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,data/emb_0655.pt,data/graph_0655.pt,0,0,0
Tulsi Gabbard 'eager to get to work' after nomination to be director of National Intelligence,https://www.youtube.com/watch?v=D9L9JsNrdzk,Will Tulsi Gabbard  be a member of the Trump administration?,data/emb_0656.pt,data/graph_0656.pt,0,0,0
Tulsi Gabbard 'eager to get to work' after nomination to be director of National Intelligence,https://www.youtube.com/watch?v=D9L9JsNrdzk,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,data/emb_0656.pt,data/graph_0656.pt,0,0,0
Tulsi Gabbard 'eager to get to work' after nomination to be director of National Intelligence,https://www.youtube.com/watch?v=D9L9JsNrdzk,Trump nominates Tulsi Gabbard to Cabinet?,data/emb_0656.pt,data/graph_0656.pt,1,1,1
Tulsi Gabbard 'eager to get to work' after nomination to be director of National Intelligence,https://www.youtube.com/watch?v=D9L9JsNrdzk,Will Trump nominate Tulsi Gabbard for Secretary of Veterans Affairs?,data/emb_0656.pt,data/graph_0656.pt,0,0,0
'The Five' reacts to Trump nominating Pete Hegseth as Secretary of Defense,https://www.youtube.com/watch?v=K-wtOHtUBDc,Pete Hegseth confirmed as Secretary of Defense?,data/emb_0660.pt,data/graph_0660.pt,0,0,0
'The Five': Get ready for the United States of DOGE!,https://www.youtube.com/watch?v=3X8ALiaAkbY,Will Elon Musk be a member of the Trump administration?,data/emb_0661.pt,data/graph_0661.pt,0,0,0
'The Five': Get ready for the United States of DOGE!,https://www.youtube.com/watch?v=3X8ALiaAkbY,Trump nominates Elon Musk to Cabinet?,data/emb_0661.pt,data/graph_0661.pt,0,1,0
Trump nominates Matt Gaetz as attorney general,https://www.youtube.com/watch?v=g7I9fYyhmjM,Will Trump nominate Will Levi for Attorney General?,data/emb_0663.pt,data/graph_0663.pt,0,0,0
Trump nominates Marco Rubio for Secretary of State,https://www.youtube.com/watch?v=8awWSBojUyw,Will Trump nominate Marco Rubio for Secretary of State?,data/emb_0664.pt,data/graph_0664.pt,1,1,1
Trump nominates Marco Rubio for Secretary of State,https://www.youtube.com/watch?v=8awWSBojUyw,Will Marco Rubio be a member of the Trump administration?,data/emb_0664.pt,data/graph_0664.pt,1,1,1
Trump picks Tulsi Gabbard to be Director of National Intelligence,https://www.youtube.com/watch?v=VcgzwKn0ads,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,data/emb_0666.pt,data/graph_0666.pt,0,0,0
Trump picks Tulsi Gabbard to be Director of National Intelligence,https://www.youtube.com/watch?v=VcgzwKn0ads,Will Tulsi Gabbard  be a member of the Trump administration?,data/emb_0666.pt,data/graph_0666.pt,1,1,1
Trump picks Tulsi Gabbard to be Director of National Intelligence,https://www.youtube.com/watch?v=VcgzwKn0ads,Will Trump nominate Tulsi Gabbard for Secretary of Veterans Affairs?,data/emb_0666.pt,data/graph_0666.pt,0,0,0
Trump picks Tulsi Gabbard to be Director of National Intelligence,https://www.youtube.com/watch?v=VcgzwKn0ads,Trump nominates Tulsi Gabbard to Cabinet?,data/emb_0666.pt,data/graph_0666.pt,1,1,1
KJP provides insight into Trump-Biden meeting in the Oval Office,https://www.youtube.com/watch?v=lGqAZixIK7U,Will Joe Biden attend presidential inauguration?,data/emb_0670.pt,data/graph_0670.pt,0,0,0
'They've learned nothing': Left melts down over Trump announcement,https://www.youtube.com/watch?v=qSfW_kmLIBU,Will Trump nominate Thomas Homan for Homeland Security Secretary?,data/emb_0671.pt,data/graph_0671.pt,0,0,0
Gutfeld: Democrats are obsessed with this,https://www.youtube.com/watch?v=jGk1XqfKR2Y,Will Trump nominate Thomas Homan for Homeland Security Secretary?,data/emb_0672.pt,data/graph_0672.pt,0,0,0
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate  David M. Friedman for Israeli Ambassador?,data/emb_0673.pt,data/graph_0673.pt,0,0,0
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate Howard Lutnick for Israeli Ambassador?,data/emb_0673.pt,data/graph_0673.pt,0,0,0
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate Peter Deutsch for Israeli Ambassador?,data/emb_0673.pt,data/graph_0673.pt,0,0,0
Mike Huckabee addresses role as US ambassador to Israel: 'A new sheriff is in town',https://www.youtube.com/watch?v=AJmzz3YA-A0,Will Trump nominate Miriam Adelson for Israeli Ambassador?,data/emb_0673.pt,data/graph_0673.pt,0,0,0
Jesse Watters: Everyone is running away from Kamala Harris,https://www.youtube.com/watch?v=bRc7jJwZn0E,Will Trump nominate Mark Morgan for Homeland Security Secretary?,data/emb_0677.pt,data/graph_0677.pt,0,0,0
Jesse Watters: Everyone is running away from Kamala Harris,https://www.youtube.com/watch?v=bRc7jJwZn0E,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,data/emb_0677.pt,data/graph_0677.pt,1,0,0
Trump taps John Ratcliffe for CIA director,https://www.youtube.com/watch?v=z5iC-thZEUQ,Will Trump nominate John Ratcliffe for Attorney General?,data/emb_0679.pt,data/graph_0679.pt,0,0,0
Trump names Pete Hegseth as his Defense secretary,https://www.youtube.com/watch?v=l-krxBwdYa4,Will Trump nominate Tom Cotton for Defense Secretary?,data/emb_0680.pt,data/graph_0680.pt,0,0,0
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Thomas Homan for Homeland Security Secretary?,data/emb_0681.pt,data/graph_0681.pt,0,0,0
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Mark Morgan for Homeland Security Secretary?,data/emb_0681.pt,data/graph_0681.pt,0,0,0
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,data/emb_0681.pt,data/graph_0681.pt,0,0,0
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,data/emb_0681.pt,data/graph_0681.pt,0,0,0
'Bad blood?': Melania Trump reportedly declines Jill Biden White House meeting,https://www.youtube.com/watch?v=uoo0-blnOXg,Will Trump nominate Chad Wolf for Homeland Security Secretary?,data/emb_0681.pt,data/graph_0681.pt,0,0,0
Judge to issue major ruling on Trump's convictions in NY case,https://www.youtube.com/watch?v=LsCfxT1_ib0,Trump sentenced to prison in NY case before inauguration?,data/emb_0686.pt,data/graph_0686.pt,0,0,1
Judge to issue major ruling on Trump's convictions in NY case,https://www.youtube.com/watch?v=LsCfxT1_ib0,Will Trump appeal his hush money conviction?,data/emb_0686.pt,data/graph_0686.pt,1,1,1
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Marco Rubio for Secretary of State?,data/emb_0688.pt,data/graph_0688.pt,1,1,1
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Mike Waltz for Secretary of State?,data/emb_0688.pt,data/graph_0688.pt,0,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Mike Waltz for Defense Secretary?,data/emb_0688.pt,data/graph_0688.pt,0,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Mark Morgan for Homeland Security Secretary?,data/emb_0688.pt,data/graph_0688.pt,0,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Chad Mizelle for Homeland Security Secretary?,data/emb_0688.pt,data/graph_0688.pt,0,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Christopher Miller for Defense Secretary?,data/emb_0688.pt,data/graph_0688.pt,1,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",data/emb_0688.pt,data/graph_0688.pt,0,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Robert O'Brien for Secretary of State?,data/emb_0688.pt,data/graph_0688.pt,0,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,data/emb_0688.pt,data/graph_0688.pt,0,0,0
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Sid Miller for Agriculture Secretary?,data/emb_0688.pt,data/graph_0688.pt,1,1,1
NEW LEADERSHIP: Inside Trump's expected Cabinet picks,https://www.youtube.com/watch?v=_YWVzL0jl-M,Will Trump nominate Steven Mnuchin for Treasury Secretary?,data/emb_0688.pt,data/graph_0688.pt,0,1,1
Do Democrats even care about what voters want?: Watters,https://www.youtube.com/watch?v=gFMUV-bYes0,Will Kamala Harris attend presidential inauguration?,data/emb_0699.pt,data/graph_0699.pt,0,0,0
Marco Rubio reportedly tapped as secretary of state,https://www.youtube.com/watch?v=RiIgQ60BVR8,Will Trump nominate Marco Rubio for Secretary of State?,data/emb_0700.pt,data/graph_0700.pt,1,1,1
Marco Rubio reportedly tapped as secretary of state,https://www.youtube.com/watch?v=RiIgQ60BVR8,Will Marco Rubio be a member of the Trump administration?,data/emb_0700.pt,data/graph_0700.pt,1,1,1
Marco Rubio reportedly tapped as secretary of state,https://www.youtube.com/watch?v=RiIgQ60BVR8,Will Trump nominate Mike Waltz for Secretary of State?,data/emb_0700.pt,data/graph_0700.pt,0,0,0
The Five: Trumps Cabinet is already making liberals scream,https://www.youtube.com/watch?v=qZ2VpiDZmhU,Will Trump nominate Thomas Homan for Homeland Security Secretary?,data/emb_0703.pt,data/graph_0703.pt,0,0,0
'I'm pissed off!': Tom Homan tapped by Trump to return as border czar,https://www.youtube.com/watch?v=9NP55RI5mhY,Will Trump nominate Thomas Homan for Homeland Security Secretary?,data/emb_0704.pt,data/graph_0704.pt,0,0,0
Trump to tap Elise Stefanik as UN ambassador: Report,https://www.youtube.com/watch?v=kCGOtrLJZOE,Will Trump nominate Thomas Homan for Homeland Security Secretary?,data/emb_0705.pt,data/graph_0705.pt,0,0,0
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Donald Trump win the popular vote in the 2024 Presidential Election?,data/emb_0706.pt,data/graph_0706.pt,1,1,1
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,data/emb_0706.pt,data/graph_0706.pt,0,1,1
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,data/emb_0706.pt,data/graph_0706.pt,0,0,0
Florida sen aims to replace McConnell as Senate GOP leader,https://www.youtube.com/watch?v=p3iLTAg8QOo,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,data/emb_0706.pt,data/graph_0706.pt,0,0,0
Biden set to meet with Trump at White House after 2024 victory,https://www.youtube.com/watch?v=MTPadHemxpo,Will Joe Biden attend presidential inauguration?,data/emb_0710.pt,data/graph_0710.pt,1,0,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 4.0% or more?,data/emb_0711.pt,data/graph_0711.pt,0,0,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 0%-1.0%?,data/emb_0711.pt,data/graph_0711.pt,0,0,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 2.0%-3.0%?,data/emb_0711.pt,data/graph_0711.pt,0,0,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 3.0%-4.0%?,data/emb_0711.pt,data/graph_0711.pt,1,1,1
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Republican candidate win North Carolina by 1.0%-2.0%?,data/emb_0711.pt,data/graph_0711.pt,0,0,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Democratic candidate win North Carolina by 4.0% or more?,data/emb_0711.pt,data/graph_0711.pt,0,1,1
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Democratic candidate win North Carolina by 3%-4.0%?,data/emb_0711.pt,data/graph_0711.pt,0,0,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Democratic candidate win North Carolina by 0%-1.0%?,data/emb_0711.pt,data/graph_0711.pt,0,0,1
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Democratic candidate win North Carolina by 2%-3.0%?,data/emb_0711.pt,data/graph_0711.pt,0,1,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will the Democratic candidate win North Carolina by 1%-2.0%?,data/emb_0711.pt,data/graph_0711.pt,0,0,0
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will Trump win another state by the largest margin?,data/emb_0711.pt,data/graph_0711.pt,1,0,0
