title,url,matching_questions,audio_file,video_file,question_file,text_file,threshold_label
"Several explosions heard in Tehran, say Iranian state media",https://www.youtube.com/watch?v=qM6UgQYRVIo,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0915.pt,/media/user/data/polymarket/data/embbeding/video/video_0915.pt,/media/user/data/polymarket/data/embbeding/question/question_0922.pt,/media/user/data/polymarket/data/embbeding/text/text_0915.pt,No impact
"Several explosions heard in Tehran, say Iranian state media",https://www.youtube.com/watch?v=qM6UgQYRVIo,Will Israel strike Iran on Saturday Oct 26?,/media/user/data/polymarket/data/embbeding/audio/audio_0915.pt,/media/user/data/polymarket/data/embbeding/video/video_0915.pt,/media/user/data/polymarket/data/embbeding/question/question_0923.pt,/media/user/data/polymarket/data/embbeding/text/text_0915.pt,No impact
"Several explosions heard in Tehran, say Iranian state media",https://www.youtube.com/watch?v=qM6UgQYRVIo,Israel military response against Iran in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0915.pt,/media/user/data/polymarket/data/embbeding/video/video_0915.pt,/media/user/data/polymarket/data/embbeding/question/question_0924.pt,/media/user/data/polymarket/data/embbeding/text/text_0915.pt,No impact
"Several explosions heard in Tehran, say Iranian state media",https://www.youtube.com/watch?v=qM6UgQYRVIo,Will Israel strike Iran on Friday Oct 25?,/media/user/data/polymarket/data/embbeding/audio/audio_0915.pt,/media/user/data/polymarket/data/embbeding/video/video_0915.pt,/media/user/data/polymarket/data/embbeding/question/question_0925.pt,/media/user/data/polymarket/data/embbeding/text/text_0915.pt,No impact
Biden-Harris tensions grow: New details revealed,https://www.youtube.com/watch?v=qR5U9ATSzAQ,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0926.pt,/media/user/data/polymarket/data/embbeding/video/video_0926.pt,/media/user/data/polymarket/data/embbeding/question/question_0926.pt,/media/user/data/polymarket/data/embbeding/text/text_0926.pt,No impact
Biden-Harris tensions grow: New details revealed,https://www.youtube.com/watch?v=qR5U9ATSzAQ,Will Kamala Harris be D-nom for VP on Election Day?,/media/user/data/polymarket/data/embbeding/audio/audio_0926.pt,/media/user/data/polymarket/data/embbeding/video/video_0926.pt,/media/user/data/polymarket/data/embbeding/question/question_0927.pt,/media/user/data/polymarket/data/embbeding/text/text_0926.pt,No impact
Biden-Harris tensions grow: New details revealed,https://www.youtube.com/watch?v=qR5U9ATSzAQ,Kamala flips a 2020 Trump state?,/media/user/data/polymarket/data/embbeding/audio/audio_0926.pt,/media/user/data/polymarket/data/embbeding/video/video_0926.pt,/media/user/data/polymarket/data/embbeding/question/question_0928.pt,/media/user/data/polymarket/data/embbeding/text/text_0926.pt,Impact
"US sending about 100 troops, anti-missile system to Israel",https://www.youtube.com/watch?v=qoR9_Yn-ovI,Israel military response against Iran in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0930.pt,/media/user/data/polymarket/data/embbeding/video/video_0930.pt,/media/user/data/polymarket/data/embbeding/question/question_0930.pt,/media/user/data/polymarket/data/embbeding/text/text_0930.pt,Impact
"US sending about 100 troops, anti-missile system to Israel",https://www.youtube.com/watch?v=qoR9_Yn-ovI,Israel x Hezbollah Ceasefire in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0930.pt,/media/user/data/polymarket/data/embbeding/video/video_0930.pt,/media/user/data/polymarket/data/embbeding/question/question_0931.pt,/media/user/data/polymarket/data/embbeding/text/text_0930.pt,Impact
"US sending about 100 troops, anti-missile system to Israel",https://www.youtube.com/watch?v=qoR9_Yn-ovI,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0930.pt,/media/user/data/polymarket/data/embbeding/video/video_0930.pt,/media/user/data/polymarket/data/embbeding/question/question_0932.pt,/media/user/data/polymarket/data/embbeding/text/text_0930.pt,No impact
Gen. Keane: This is 'appalling' from the Biden admin.,https://www.youtube.com/watch?v=qsdq-xZl83s,Israel military action against Iran by end of 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0933.pt,/media/user/data/polymarket/data/embbeding/video/video_0933.pt,/media/user/data/polymarket/data/embbeding/question/question_0933.pt,/media/user/data/polymarket/data/embbeding/text/text_0933.pt,Impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win New York by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0934.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,No impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0935.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,No impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win Hawaii by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0936.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,Impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win Delaware by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0937.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,Impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win another state by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0938.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,Impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win California by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0940.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,Impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0941.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,No impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris be D-nom for VP on Election Day?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0942.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,No impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win all 6 swing states?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0945.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,Impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Will Kamala Harris win Vermont by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0946.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,No impact
James Carville calls out the news media and its coverage of Trump,https://www.youtube.com/watch?v=r6w1xd50cZE,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0934.pt,/media/user/data/polymarket/data/embbeding/video/video_0934.pt,/media/user/data/polymarket/data/embbeding/question/question_0947.pt,/media/user/data/polymarket/data/embbeding/text/text_0934.pt,Impact
Israel launches direct strikes on Iran in high-stakes retaliation,https://www.youtube.com/watch?v=rFYY7oSbARI,Israel strike on Iranian nuclear facility in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0948.pt,/media/user/data/polymarket/data/embbeding/video/video_0948.pt,/media/user/data/polymarket/data/embbeding/question/question_0948.pt,/media/user/data/polymarket/data/embbeding/text/text_0948.pt,Impact
Israel launches direct strikes on Iran in high-stakes retaliation,https://www.youtube.com/watch?v=rFYY7oSbARI,Israel strikes Iranian oil in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0948.pt,/media/user/data/polymarket/data/embbeding/video/video_0948.pt,/media/user/data/polymarket/data/embbeding/question/question_0949.pt,/media/user/data/polymarket/data/embbeding/text/text_0948.pt,Impact
Israel launches direct strikes on Iran in high-stakes retaliation,https://www.youtube.com/watch?v=rFYY7oSbARI,Another Iran strike on Israel in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0948.pt,/media/user/data/polymarket/data/embbeding/video/video_0948.pt,/media/user/data/polymarket/data/embbeding/question/question_0950.pt,/media/user/data/polymarket/data/embbeding/text/text_0948.pt,Impact
Israel launches direct strikes on Iran in high-stakes retaliation,https://www.youtube.com/watch?v=rFYY7oSbARI,Iran strike on US military before November?,/media/user/data/polymarket/data/embbeding/audio/audio_0948.pt,/media/user/data/polymarket/data/embbeding/video/video_0948.pt,/media/user/data/polymarket/data/embbeding/question/question_0951.pt,/media/user/data/polymarket/data/embbeding/text/text_0948.pt,Impact
Fallout from offensive Puerto Rico comments at Trump's Madison Square Garden rally continues,https://www.youtube.com/watch?v=rfx0TIwxMAs,"Will Trump say ""Kamala"" 20 or more times during Georgia rally on October 28?",/media/user/data/polymarket/data/embbeding/audio/audio_0952.pt,/media/user/data/polymarket/data/embbeding/video/video_0952.pt,/media/user/data/polymarket/data/embbeding/question/question_0952.pt,/media/user/data/polymarket/data/embbeding/text/text_0952.pt,No impact
Arrest of impeached South Korean president suspended after tense standoff,https://www.youtube.com/watch?v=rg9ggUXXC8U,South Korea First Lady Keon-hee arrested before April?,/media/user/data/polymarket/data/embbeding/audio/audio_0954.pt,/media/user/data/polymarket/data/embbeding/video/video_0954.pt,/media/user/data/polymarket/data/embbeding/question/question_0954.pt,/media/user/data/polymarket/data/embbeding/text/text_0954.pt,Impact
Arrest of impeached South Korean president suspended after tense standoff,https://www.youtube.com/watch?v=rg9ggUXXC8U,Yoon arrested by January 31?,/media/user/data/polymarket/data/embbeding/audio/audio_0954.pt,/media/user/data/polymarket/data/embbeding/video/video_0954.pt,/media/user/data/polymarket/data/embbeding/question/question_0955.pt,/media/user/data/polymarket/data/embbeding/text/text_0954.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win California by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0956.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0957.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,No impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win another state by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0958.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Caitlin Clark endorse Kamala Harris?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0959.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0960.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,No impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win Massachusetts by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0961.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win Vermont by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0962.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win all 6 swing states?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0963.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris be D-nom for VP on Election Day?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0964.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win Hawaii by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0965.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win Connecticut by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0966.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win Maryland by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0967.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win Delaware by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0968.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Kamala Harris wins a solid red state?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0969.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,No impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris drop out of presidential race?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0970.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win New York by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0971.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0956.pt,/media/user/data/polymarket/data/embbeding/video/video_0956.pt,/media/user/data/polymarket/data/embbeding/question/question_0972.pt,/media/user/data/polymarket/data/embbeding/text/text_0956.pt,Impact
This feels really dirty: Compagno,https://www.youtube.com/watch?v=sKdAQpyBdCY,Trump conviction overturned before election?,/media/user/data/polymarket/data/embbeding/audio/audio_0973.pt,/media/user/data/polymarket/data/embbeding/video/video_0973.pt,/media/user/data/polymarket/data/embbeding/question/question_0973.pt,/media/user/data/polymarket/data/embbeding/text/text_0973.pt,Impact
This feels really dirty: Compagno,https://www.youtube.com/watch?v=sKdAQpyBdCY,Trump election interference trial doesn't start before November?,/media/user/data/polymarket/data/embbeding/audio/audio_0973.pt,/media/user/data/polymarket/data/embbeding/video/video_0973.pt,/media/user/data/polymarket/data/embbeding/question/question_0974.pt,/media/user/data/polymarket/data/embbeding/text/text_0973.pt,No impact
Gaetz says he's not returning to Congress next year,https://www.youtube.com/watch?v=sYn2h9Sv9A4,Will Gaetz be sworn in with the new congress?,/media/user/data/polymarket/data/embbeding/audio/audio_0975.pt,/media/user/data/polymarket/data/embbeding/video/video_0975.pt,/media/user/data/polymarket/data/embbeding/question/question_0975.pt,/media/user/data/polymarket/data/embbeding/text/text_0975.pt,Impact
Gaetz says he's not returning to Congress next year,https://www.youtube.com/watch?v=sYn2h9Sv9A4,Will Matt Gaetz be Trump's Attorney General?,/media/user/data/polymarket/data/embbeding/audio/audio_0975.pt,/media/user/data/polymarket/data/embbeding/video/video_0975.pt,/media/user/data/polymarket/data/embbeding/question/question_0976.pt,/media/user/data/polymarket/data/embbeding/text/text_0975.pt,Impact
Laura Ingraham: Any doubts about JD Vance should be put to rest,https://www.youtube.com/watch?v=si07Vrgfjrk,2 or more Vance vs. Walz debates before election?,/media/user/data/polymarket/data/embbeding/audio/audio_0977.pt,/media/user/data/polymarket/data/embbeding/video/video_0977.pt,/media/user/data/polymarket/data/embbeding/question/question_0979.pt,/media/user/data/polymarket/data/embbeding/text/text_0977.pt,Impact
Laura Ingraham: Any doubts about JD Vance should be put to rest,https://www.youtube.com/watch?v=si07Vrgfjrk,1 Trump vs. Harris debate before election?,/media/user/data/polymarket/data/embbeding/audio/audio_0977.pt,/media/user/data/polymarket/data/embbeding/video/video_0977.pt,/media/user/data/polymarket/data/embbeding/question/question_0981.pt,/media/user/data/polymarket/data/embbeding/text/text_0977.pt,Impact
Laura Ingraham: Any doubts about JD Vance should be put to rest,https://www.youtube.com/watch?v=si07Vrgfjrk,Kamala Harris and JD Vance debate before election?,/media/user/data/polymarket/data/embbeding/audio/audio_0977.pt,/media/user/data/polymarket/data/embbeding/video/video_0977.pt,/media/user/data/polymarket/data/embbeding/question/question_0982.pt,/media/user/data/polymarket/data/embbeding/text/text_0977.pt,Impact
Israel strikes Lebanon as region braces for response to Iran,https://www.youtube.com/watch?v=tGJv6A5l2xA,Israel x Hezbollah Ceasefire in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0984.pt,/media/user/data/polymarket/data/embbeding/video/video_0984.pt,/media/user/data/polymarket/data/embbeding/question/question_0984.pt,/media/user/data/polymarket/data/embbeding/text/text_0984.pt,Impact
Israel strikes Lebanon as region braces for response to Iran,https://www.youtube.com/watch?v=tGJv6A5l2xA,Will Israeli troops enter Beirut by October 31?,/media/user/data/polymarket/data/embbeding/audio/audio_0984.pt,/media/user/data/polymarket/data/embbeding/video/video_0984.pt,/media/user/data/polymarket/data/embbeding/question/question_0985.pt,/media/user/data/polymarket/data/embbeding/text/text_0984.pt,Impact
Israel strikes Lebanon as region braces for response to Iran,https://www.youtube.com/watch?v=tGJv6A5l2xA,U.S. military strike on Lebanon before November?,/media/user/data/polymarket/data/embbeding/audio/audio_0984.pt,/media/user/data/polymarket/data/embbeding/video/video_0984.pt,/media/user/data/polymarket/data/embbeding/question/question_0986.pt,/media/user/data/polymarket/data/embbeding/text/text_0984.pt,Impact
'That's messed up': Puerto Rican who voted for Trump reacts to controversial joke from rally,https://www.youtube.com/watch?v=tXlU5O6ZX74,"Will Trump say ""Puerto Rico"" during Pennsylvania rally on Oct 29?",/media/user/data/polymarket/data/embbeding/audio/audio_0988.pt,/media/user/data/polymarket/data/embbeding/video/video_0988.pt,/media/user/data/polymarket/data/embbeding/question/question_0988.pt,/media/user/data/polymarket/data/embbeding/text/text_0988.pt,Impact
"Black voters, vulnerable Dems running away from Harris in final weeks of campaign",https://www.youtube.com/watch?v=tXqWckp-upA,Trump gets more black voters than in 2020?,/media/user/data/polymarket/data/embbeding/audio/audio_0989.pt,/media/user/data/polymarket/data/embbeding/video/video_0989.pt,/media/user/data/polymarket/data/embbeding/question/question_0989.pt,/media/user/data/polymarket/data/embbeding/text/text_0989.pt,No impact
Kamala Harris eviscerated for 'softball' media blitz amid various crises,https://www.youtube.com/watch?v=tiPjTjLT6Oo,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0990.pt,/media/user/data/polymarket/data/embbeding/video/video_0990.pt,/media/user/data/polymarket/data/embbeding/question/question_0990.pt,/media/user/data/polymarket/data/embbeding/text/text_0990.pt,Impact
Kamala Harris eviscerated for 'softball' media blitz amid various crises,https://www.youtube.com/watch?v=tiPjTjLT6Oo,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0990.pt,/media/user/data/polymarket/data/embbeding/video/video_0990.pt,/media/user/data/polymarket/data/embbeding/question/question_0991.pt,/media/user/data/polymarket/data/embbeding/text/text_0990.pt,No impact
Kamala Harris eviscerated for 'softball' media blitz amid various crises,https://www.youtube.com/watch?v=tiPjTjLT6Oo,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0990.pt,/media/user/data/polymarket/data/embbeding/video/video_0990.pt,/media/user/data/polymarket/data/embbeding/question/question_0992.pt,/media/user/data/polymarket/data/embbeding/text/text_0990.pt,Impact
Trump is set to be sentenced in criminal trial but won't face penalties. Analysts break it down,https://www.youtube.com/watch?v=uVboMyTTZlk,Trump sentenced to prison in NY case before inauguration?,/media/user/data/polymarket/data/embbeding/audio/audio_0993.pt,/media/user/data/polymarket/data/embbeding/video/video_0993.pt,/media/user/data/polymarket/data/embbeding/question/question_0993.pt,/media/user/data/polymarket/data/embbeding/text/text_0993.pt,Impact
Trump is set to be sentenced in criminal trial but won't face penalties. Analysts break it down,https://www.youtube.com/watch?v=uVboMyTTZlk,Trump in jail before inauguration?,/media/user/data/polymarket/data/embbeding/audio/audio_0993.pt,/media/user/data/polymarket/data/embbeding/video/video_0993.pt,/media/user/data/polymarket/data/embbeding/question/question_0995.pt,/media/user/data/polymarket/data/embbeding/text/text_0993.pt,Impact
Kara Swisher issues warning about Elon Musk after Trump win,https://www.youtube.com/watch?v=uWISCJiQupY,Trump nominates Elon Musk to Cabinet?,/media/user/data/polymarket/data/embbeding/audio/audio_0996.pt,/media/user/data/polymarket/data/embbeding/video/video_0996.pt,/media/user/data/polymarket/data/embbeding/question/question_0996.pt,/media/user/data/polymarket/data/embbeding/text/text_0996.pt,Impact
"Woman told House Ethics Committee she saw Gaetz have sex with a minor, lawyer says",https://www.youtube.com/watch?v=v1wqYBPOqD8,Matt Gaetz Ethics Report made public by Sunday?,/media/user/data/polymarket/data/embbeding/audio/audio_0999.pt,/media/user/data/polymarket/data/embbeding/video/video_0999.pt,/media/user/data/polymarket/data/embbeding/question/question_0999.pt,/media/user/data/polymarket/data/embbeding/text/text_0999.pt,Impact
Chris Wallace reacts to what we know about 2024 results so far,https://www.youtube.com/watch?v=vCQhf3RslMo,Will the Democratic candidate win Wisconsin by 4.0% or more?,/media/user/data/polymarket/data/embbeding/audio/audio_1000.pt,/media/user/data/polymarket/data/embbeding/video/video_1000.pt,/media/user/data/polymarket/data/embbeding/question/question_1000.pt,/media/user/data/polymarket/data/embbeding/text/text_1000.pt,Impact
Chris Wallace reacts to what we know about 2024 results so far,https://www.youtube.com/watch?v=vCQhf3RslMo,Will the Democratic candidate win Wisconsin by 0%-1.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_1000.pt,/media/user/data/polymarket/data/embbeding/video/video_1000.pt,/media/user/data/polymarket/data/embbeding/question/question_1001.pt,/media/user/data/polymarket/data/embbeding/text/text_1000.pt,Impact
Chris Wallace reacts to what we know about 2024 results so far,https://www.youtube.com/watch?v=vCQhf3RslMo,Will a Democrat win Wisconsin Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_1000.pt,/media/user/data/polymarket/data/embbeding/video/video_1000.pt,/media/user/data/polymarket/data/embbeding/question/question_1002.pt,/media/user/data/polymarket/data/embbeding/text/text_1000.pt,Impact
Brownstein on why he thinks McConnell voted against Hegseth's confirmation,https://www.youtube.com/watch?v=vPd1LtnGN9I,Seven Trump Cabinet confirmations in January?,/media/user/data/polymarket/data/embbeding/audio/audio_1003.pt,/media/user/data/polymarket/data/embbeding/video/video_1003.pt,/media/user/data/polymarket/data/embbeding/question/question_1003.pt,/media/user/data/polymarket/data/embbeding/text/text_1003.pt,Impact
Brownstein on why he thinks McConnell voted against Hegseth's confirmation,https://www.youtube.com/watch?v=vPd1LtnGN9I,Nine Trump Cabinet confirmations in January?,/media/user/data/polymarket/data/embbeding/audio/audio_1003.pt,/media/user/data/polymarket/data/embbeding/video/video_1003.pt,/media/user/data/polymarket/data/embbeding/question/question_1004.pt,/media/user/data/polymarket/data/embbeding/text/text_1003.pt,Impact
Brownstein on why he thinks McConnell voted against Hegseth's confirmation,https://www.youtube.com/watch?v=vPd1LtnGN9I,Eight Trump Cabinet confirmations in January?,/media/user/data/polymarket/data/embbeding/audio/audio_1003.pt,/media/user/data/polymarket/data/embbeding/video/video_1003.pt,/media/user/data/polymarket/data/embbeding/question/question_1005.pt,/media/user/data/polymarket/data/embbeding/text/text_1003.pt,Impact
Brownstein on why he thinks McConnell voted against Hegseth's confirmation,https://www.youtube.com/watch?v=vPd1LtnGN9I,Six Trump Cabinet confirmations in January?,/media/user/data/polymarket/data/embbeding/audio/audio_1003.pt,/media/user/data/polymarket/data/embbeding/video/video_1003.pt,/media/user/data/polymarket/data/embbeding/question/question_1006.pt,/media/user/data/polymarket/data/embbeding/text/text_1003.pt,Impact
